Sendungsnummer,length_cm,width_cm,height_cm,weight_in_g,fragile,perishable,house_number,street,post_code,city,date
271,18,34,63,4480,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
272,164,24,24,1360,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
273,59,64,24,840,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
274,33,18,86,890,1,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
275,71,61,4,3160,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
276,87,29,54,3570,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
277,137,42,187,1250,0,1,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
278,283,27,20,960,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
279,69,52,28,720,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
280,224,26,137,2200,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
281,26,22,65,11090,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
282,162,47,178,8700,0,1,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
283,87,24,8,2280,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
284,37,154,61,8880,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
285,17,56,7,1390,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
286,87,68,66,60,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
287,59,95,15,1730,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
288,89,16,25,320,1,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
289,103,45,110,1380,1,1,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
290,71,83,44,1710,0,1,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
291,258,113,99,19400,0,1,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
292,288,97,90,9790,1,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
293,175,26,35,2350,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
294,23,95,74,2050,1,1,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
295,54,105,132,17700,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
296,62,39,107,860,0,1,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
297,101,51,57,2890,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
298,20,221,181,1100,0,1,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
299,129,62,62,1760,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
300,93,208,137,30670,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
301,12,101,15,1430,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
302,100,149,12,320,1,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
303,126,140,97,16200,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
304,12,229,141,800,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
305,173,25,118,1350,0,1,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
306,87,13,28,1020,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
307,23,42,136,1620,0,1,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
308,51,58,73,560,1,1,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
309,85,149,204,250,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
310,107,158,15,8870,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
311,35,36,64,1780,0,1,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
312,160,108,85,8300,1,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
313,124,15,19,4780,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
314,130,126,107,17100,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
315,79,31,96,1580,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
316,28,166,151,4180,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
317,46,131,30,2970,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
318,104,46,55,800,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
319,99,54,198,2080,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
320,224,6,57,690,0,1,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
321,167,84,29,810,1,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
322,132,65,18,1990,0,1,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
323,126,158,113,15460,0,1,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
324,126,91,74,4620,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
325,161,54,48,260,1,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
326,241,101,106,27220,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
327,171,21,3,1690,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
328,124,38,115,14370,1,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
329,81,57,90,7960,0,1,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
330,12,107,19,240,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
331,43,7,55,940,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
332,154,74,59,720,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
333,51,155,1,820,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
334,286,106,134,17330,0,1,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
335,76,79,8,1350,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
336,179,11,78,18270,0,1,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
337,60,66,40,610,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
338,60,146,48,400,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
339,73,105,91,650,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
340,60,116,44,1380,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
341,124,77,46,12910,1,1,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
342,245,138,9,1630,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
343,68,19,164,1200,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
344,80,99,27,2290,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
345,165,111,18,290,1,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
346,109,33,57,12860,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
347,98,30,37,1000,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
348,44,118,20,3410,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
349,100,217,94,1070,1,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
350,56,173,16,2070,0,1,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
351,99,124,41,4410,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
352,99,32,20,2590,1,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
353,90,89,103,1930,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
354,249,35,128,6110,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
355,157,8,2,350,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
356,80,121,124,14840,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
357,274,232,53,2960,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
358,66,104,38,1330,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
359,30,119,51,780,1,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
360,97,63,7,12150,1,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
361,38,151,81,910,1,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
362,30,232,64,1460,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
363,37,16,27,2440,1,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
364,40,115,49,1260,1,1,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
365,70,36,63,2490,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
366,28,94,43,1840,1,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
367,106,59,23,5870,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
368,103,150,50,9080,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
369,27,113,33,1040,1,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
370,49,70,10,3720,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
371,20,57,50,1800,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
372,125,132,187,17500,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
373,82,96,5,2060,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
374,134,272,61,3960,0,1,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
375,81,26,17,460,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
376,167,118,114,17780,1,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
377,167,97,189,4940,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
378,90,137,120,2370,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
379,167,97,29,1200,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
380,42,59,120,1210,0,1,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
381,135,37,109,11960,1,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
382,45,34,23,1250,1,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
383,139,126,127,18560,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
384,104,262,88,1510,0,1,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
385,151,6,9,2530,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
386,106,126,207,15040,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
387,26,65,109,250,1,1,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
388,180,89,4,1440,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
389,257,127,69,1470,1,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
390,219,80,69,1160,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
391,56,7,82,2030,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
392,136,23,62,4210,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
393,19,58,11,4250,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
394,37,93,208,1860,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
395,261,38,136,4770,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
396,122,227,81,480,0,1,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
397,250,93,56,2570,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
398,49,73,53,1960,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
399,122,156,20,1030,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
400,146,11,219,1460,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
401,221,158,78,1340,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
402,147,137,128,18850,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
403,43,6,25,2460,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
404,52,55,48,4230,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
405,81,159,16,4820,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
406,57,52,134,12400,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
407,14,74,199,3720,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
408,96,51,4,310,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
409,142,45,43,1390,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
410,137,6,108,250,1,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
411,88,54,50,1420,0,1,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
412,27,35,33,70,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
413,69,88,83,150,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
414,109,142,75,21690,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
415,86,105,4,720,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
416,159,8,43,1100,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
417,32,39,10,3340,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
418,119,56,42,3440,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
419,71,112,32,1840,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
420,54,48,41,760,0,1,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
421,108,68,152,510,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
422,116,137,23,7060,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
423,64,44,48,13710,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
424,79,154,112,930,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
425,130,117,99,15120,1,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
426,76,130,33,1640,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
427,48,66,128,2480,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
428,115,82,40,8420,1,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
429,122,117,124,15690,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
430,112,78,107,670,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
431,92,117,45,930,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
432,128,16,66,1770,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
433,32,266,45,3620,1,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
434,112,141,114,14900,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
435,89,34,18,2160,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
436,103,46,181,2830,1,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
437,102,30,33,3100,1,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
438,169,110,14,6490,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
439,157,109,9,8180,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
440,144,43,112,9890,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
441,97,7,57,2480,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
442,74,95,49,2170,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
443,37,58,98,4680,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
444,262,41,13,870,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
445,142,38,75,1250,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
446,40,155,85,420,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
447,61,49,36,1080,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
448,119,132,76,11430,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
449,284,20,207,2390,0,1,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
450,118,62,123,4830,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
451,51,276,26,220,0,1,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
452,52,102,11,2160,1,1,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
453,137,31,3,220,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
454,206,74,137,4650,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
455,149,111,125,21080,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
456,171,87,112,760,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
457,241,66,65,240,0,1,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
458,87,85,191,3710,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
459,173,127,103,24860,0,1,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
460,115,274,83,16550,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
461,222,174,99,31020,0,1,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
462,155,119,77,420,1,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
463,30,242,33,1430,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
464,19,84,89,3570,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
465,128,156,68,1860,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
466,83,149,85,410,0,1,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
467,12,145,82,1760,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
468,263,124,62,2560,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
469,74,31,55,2000,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
470,207,82,154,2140,1,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
471,84,34,48,1290,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
472,80,40,22,1970,0,1,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
473,20,106,46,1750,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
474,31,74,69,3900,0,1,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
475,54,130,62,13480,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
476,110,101,146,29440,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
477,138,18,34,2040,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
478,119,109,73,16560,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
479,105,101,113,130,0,1,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
480,62,78,42,2490,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
481,23,47,85,380,0,1,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
482,31,38,7,1900,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
483,38,90,26,180,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
484,190,55,56,1200,0,1,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
485,40,29,139,2580,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
486,13,118,57,6900,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
487,179,76,184,11430,0,1,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
488,125,76,123,2420,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
489,48,70,31,750,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
490,17,156,6,1940,1,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
491,25,98,8,1540,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
492,123,104,96,15110,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
493,52,105,16,2700,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
494,60,53,28,1700,1,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
495,120,40,121,2440,0,1,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
496,37,119,146,1710,1,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
497,250,128,111,19950,0,1,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
498,284,104,5,4830,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
499,71,66,141,4670,1,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
500,176,141,17,8290,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
501,137,200,86,16650,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
502,41,109,26,9990,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
503,105,189,30,3620,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
504,63,56,45,1370,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
505,84,138,32,3420,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
506,171,102,78,3400,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
507,177,47,7,1000,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
508,74,76,35,1220,1,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
509,88,70,122,2310,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
510,168,52,52,3430,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
511,12,94,138,390,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
512,184,134,114,4890,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
513,51,248,128,1490,0,1,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
514,106,51,145,2490,0,1,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
515,46,17,19,4070,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
516,119,21,40,2830,0,1,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
517,14,127,55,3760,0,1,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
518,48,97,130,5460,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
519,17,18,108,3150,1,1,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
520,90,47,45,2660,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
521,60,16,94,60,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
522,34,57,69,1530,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
523,120,72,71,1940,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
524,142,159,132,8400,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
525,70,21,63,330,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
526,139,110,76,16760,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
527,70,59,210,7050,0,1,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
528,78,198,10,500,1,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
